"","SEX","RELIGION","MARITALSTATUS","parti","age"
"9036",1,"121","1","VERTS",32.7068493150685
"9037",2,"711","1","PLR",31.2767123287671
"9038",1,"121","2","PLR",88.7479452054795
"9039",2,"121","2","PSN",41.9205479452055
"9040",2,"121","4","VERTS",68.7041095890411
"9041",2,"111","2","PSN",74.9671232876712
"9042",1,"121","4","PLR",50.5698630136986
"9043",1,"811","2","PSN",59.5753424657534
"9044",1,"711","1","PLR",33.7397260273973
"9045",2,"111","1","PLR",27.413698630137
"9046",1,"121","2","PLR",48.1890410958904
"9047",2,"121","2","VERTS",51.4931506849315
"9048",2,"111","2","PLR",43.2958904109589
"9049",2,"121","3","PDC",89.6082191780822
"9050",2,"111","4","PSN",66.0191780821918
"9051",1,"111","3","PSN",63.2602739726027
"9052",2,"121","3","PSN",95.9534246575342
"9053",2,"111","4","PLR",62.4602739726027
"9054",1,"111","4","PSN",62.8
"9055",1,"711","1","PLR",37.986301369863
"9056",2,"121","3","PSN",71.372602739726
"9057",2,"111","2","PSN",64.1287671232877
"9058",1,"811","2","POP-SOL",43.7095890410959
"9059",2,"111","4","PSN",58.7041095890411
"9060",1,"0","1","PSN",24.8438356164384
"9061",2,"111","1","PLR",23.0328767123288
"9062",1,"111","1","PLR",22.558904109589
"9063",2,"811","4","PLR",32.4
"9064",2,"121","1","PSN",23.6
"9065",2,"121","2","PLR",73.5835616438356
"9066",1,"121","1","PSN",28.6958904109589
"9067",1,"111","4","PLR",51.7671232876712
"9068",1,"121","2","PSN",54.9808219178082
"9069",1,"121","1","PLR",20.8849315068493
"9070",1,"121","4","PLR",71.3890410958904
"9071",2,"111","3","PLR",92.8684931506849
"9072",1,"121","4","PLR",44.9972602739726
"9073",1,"111","2","PSN",70.1123287671233
"9074",2,"111","4","PLR",37.3561643835616
"9075",1,"111","2","PSN",47.0767123287671
"9076",1,"111","2","UDC",47.986301369863
"9077",1,"111","2","VERTS",49.0219178082192
"9078",2,"111","3","PSN",86.5123287671233
"9079",2,"121","3","PSN",80.4246575342466
"9080",2,"121","2","PLR",53.3808219178082
"9081",2,"121","2","PLR",59.2493150684932
"9082",2,"121","2","PSN",48.5890410958904
"9083",1,"711","2","UDC",51.2684931506849
"9084",2,"121","2","PSN",41.2739726027397
"9085",1,"111","1","PLR",19.9260273972603
"9086",2,"121","1","PLR",25.8712328767123
"9087",2,"121","2","VERT-LIB",51.2191780821918
"9088",2,"0","2","PSN",38.9123287671233
"9089",1,"111","2","PLR",89.4383561643836
"9090",1,"711","1","PSN",23.8301369863014
"9091",1,"811","2","POP-SOL",37.4027397260274
"9092",1,"711","1","UDC",44.2904109589041
"9093",1,"111","2","POP-SOL",55.3890410958904
"9094",1,"711","2","PLR",51.5643835616438
"9095",2,"121","1","PSN",26.3260273972603
"9096",2,"111","4","VERTS",54.1479452054795
"9097",2,"811","3","PSN",83.7013698630137
"9098",1,"711","4","PSN",49.8904109589041
"9099",1,"111","1","PSN",21.0712328767123
"9100",2,"711","1","PLR",36.0465753424658
"9101",2,"121","3","PLR",83.1424657534247
"9102",2,"711","1","UDC",39
"9103",2,"121","2","POP-SOL",58.7013698630137
"9104",1,"111","2","PSN",58.641095890411
"9105",2,"711","4","POP-SOL",49.1808219178082
"9106",1,"811","2","PSN",54.0438356164384
"9107",1,"121","2","PLR",41.6493150684932
"9108",1,"111","2","POP-SOL",50.4191780821918
"9109",1,"121","2","VERTS",71.0739726027397
"9110",1,"111","1","PSN",51.9424657534247
"9111",2,"0","2","PLR",26.0986301369863
"9112",2,"111","2","PDC",52.5753424657534
"9113",2,"121","1","PLR",31.786301369863
"9114",2,"711","2","PLR",59.7561643835616
"9115",1,"711","2","VERTS",42.1506849315069
"9116",1,"711","1","PLR",38.2082191780822
"9117",2,"811","3","PLR",55.2821917808219
"9118",2,"0","4","PSN",51.7232876712329
"9119",2,"0","2","PSN",56.041095890411
"9120",1,"121","2","PDC",61.6109589041096
"9121",1,"711","4","PSN",51.3835616438356
"9122",2,"121","2","PLR",62.227397260274
"9123",2,"111","1","PSN",48.027397260274
"9124",1,"121","2","UDC",43.1232876712329
"9125",2,"121","1","PLR",49.6246575342466
"9126",1,"811","1","PLR",37.7534246575342
"9127",2,"711","1","PLR",27.0849315068493
"9128",1,"0","2","PLR",52.6821917808219
"9129",1,"121","1","PLR",19.9342465753425
"9130",1,"711","1","VERTS",36.0520547945206
"9131",2,"111","3","PSN",83.9890410958904
"9132",2,"121","2","PLR",57.8849315068493
"9133",1,"121","2","PSN",56.8547945205479
"9134",1,"811","2","POP-SOL",37.3013698630137
"9135",2,"121","2","PLR",66.1178082191781
"9136",1,"711","4","UDC",69.2301369863014
"9137",2,"121","1","VERTS",31.8054794520548
"9138",1,"121","1","PLR",24.7041095890411
"9139",1,"111","2","PLR",68.2082191780822
"9140",1,"121","1","POP-SOL",31.0684931506849
"9141",1,"111","3","PLR",59.3698630136986
"9142",2,"121","2","VERTS",46.972602739726
"9143",1,"121","1","POP-SOL",33.7123287671233
"9144",1,"121","3","PLR",82.5561643835617
"9145",1,"111","1","PDC",20.5287671232877
"9146",1,"121","4","VERTS",63.2
"9147",1,"111","1","VERTS",67.9232876712329
"9148",1,"121","2","PLR",71.4904109589041
"9149",1,"711","4","VERTS",73.441095890411
"9150",2,"121","2","PSN",65.3315068493151
"9151",1,"121","2","PSN",54.4684931506849
"9152",2,"111","4","PLR",61.7780821917808
"9153",2,"711","2","PSN",66.4876712328767
"9154",2,"111","2","PLR",29.1643835616438
"9155",2,"121","2","VERTS",54.227397260274
"9156",2,"811","2","PLR",64.5397260273973
"9157",2,"121","2","PLR",48.8027397260274
"9158",2,"121","1","PLR",26.1369863013699
"9159",1,"122","1","PSN",42.3260273972603
"9160",2,"711","1","VERT-LIB",22.7205479452055
"9161",1,"711","1","PSN",25.5369863013699
"9162",1,"711","2","PSN",62.7616438356164
"9163",2,"111","1","VERTS",20.413698630137
"9164",1,"121","1","PLR",19.7780821917808
"9165",1,"711","1","UDC",34.1945205479452
"9166",1,"121","2","PSN",66.3178082191781
"9167",2,"122","2","PLR",38.7369863013699
"9168",2,"811","1","PLR",24.8712328767123
"9169",2,"121","4","PSN",60.2027397260274
"9170",2,"811","2","PLR",68.2246575342466
"9171",2,"111","2","VERTS",62.841095890411
"9172",1,"121","2","PSN",84.558904109589
"9173",1,"121","1","VERTS",27.6383561643836
"9174",2,"121","2","VERTS",43.7506849315068
"9175",1,"121","2","PLR",79.8958904109589
"9176",2,"111","2","PLR",51.5753424657534
"9177",2,"111","4","PSN",71.6904109589041
"9178",2,"111","1","POP-SOL",24.8657534246575
"9179",2,"111","3","PLR",76.6465753424658
"9180",1,"121","2","PSN",50.8328767123288
"9181",2,"121","3","PSN",81.4383561643836
"9182",2,"811","2","PSN",44.7260273972603
"9183",1,"121","2","PSN",70.3150684931507
"9184",1,"111","1","PSN",70.9643835616438
"9185",2,"711","4","PLR",52.5808219178082
"9186",2,"111","2","VERTS",36.5287671232877
"9187",1,"121","1","PLR",46.3753424657534
"9188",2,"111","4","PLR",57.8602739726027
"9189",1,"111","4","PSN",66.9397260273973
"9190",2,"121","2","VERT-LIB",62.7643835616438
"9191",1,"121","2","UDC",90.3643835616438
"9192",1,"111","2","PLR",67.4219178082192
"9193",2,"111","2","PSN",51.4465753424658
"9194",2,"111","3","PSN",85.7890410958904
"9195",1,"121","2","PSN",68.4164383561644
"9196",1,"121","1","PLR",23.9315068493151
"9197",2,"121","4","PDC",63.6876712328767
"9198",2,"121","2","PLR",52.827397260274
"9199",2,"711","4","PSN",68.4191780821918
"9200",1,"111","1","UDC",19.9917808219178
"9201",1,"111","2","PSN",53.2465753424658
"9202",1,"811","2","PLR",36.0712328767123
"9203",2,"811","2","PLR",49.3123287671233
"9204",1,"711","1","PLR",26.4821917808219
"9205",2,"111","4","VERTS",66.8219178082192
"9206",1,"811","2","PSN",75.1178082191781
"9207",2,"121","2","UDC",53.9452054794521
"9208",2,"121","2","VERT-LIB",50.0794520547945
"9209",1,"111","2","VERTS",56.6547945205479
"9210",1,"121","2","VERTS",40.5095890410959
"9211",1,"121","1","VERTS",43.3890410958904
"9212",2,"121","4","VERT-LIB",37.2547945205479
"9213",1,"121","1","PSN",41.6849315068493
"9214",2,"711","2","PLR",50.7397260273973
"9215",1,"0","2","VERTS",34.972602739726
"9216",2,"121","2","UDC",53.4520547945205
"9217",2,"111","2","VERTS",46.6876712328767
"9218",1,"711","4","VERT-LIB",48.6356164383562
"9219",1,"121","2","PSN",59.9205479452055
"9220",2,"811","2","PLR",49.7945205479452
"9221",2,"121","2","PLR",82.4054794520548
"9222",1,"811","2","PLR",37.7041095890411
"9223",2,"121","2","PSN",73.7616438356164
"9224",2,"711","1","POP-SOL",40.5232876712329
"9225",1,"111","2","POP-SOL",42.2438356164384
"9226",1,"111","4","VERTS",66.9945205479452
"9227",1,"121","4","PLR",80.7315068493151
"9228",1,"111","4","PLR",79.3397260273973
"9229",1,"121","2","PSN",48.2821917808219
"9230",1,"111","1","PDC",22.8520547945205
"9231",1,"121","2","PLR",58.2876712328767
"9232",1,"121","1","PLR",28.586301369863
"9233",1,"121","2","PSN",56.813698630137
"9234",1,"111","1","POP-SOL",56.4712328767123
"9235",1,"711","2","PSN",51.4356164383562
"9236",2,"111","2","UDC",73.1342465753425
"9237",2,"111","2","PSN",61.4191780821918
"9238",2,"711","2","VERTS",32.6575342465753
"9239",1,"111","4","UDC",58.241095890411
"9240",1,"711","4","VERTS",57.2493150684932
"9241",1,"711","2","PSN",82.0739726027397
"9242",2,"111","1","PSN",67.6657534246575
"9243",1,"121","2","VERT-LIB",39.3643835616438
"9244",1,"121","2","PLR",75.8684931506849
"9245",1,"111","2","PLR",92.2575342465753
"9246",1,"711","4","UDC",56.0164383561644
"9247",1,"121","2","POP-SOL",53.3534246575342
"9248",1,"121","1","PLR",54.1397260273973
"9249",2,"111","2","PLR",73.8109589041096
"9250",1,"811","2","PSN",36.2383561643836
"9251",2,"121","1","PLR",40.2630136986301
"9252",2,"711","1","UDC",26.9260273972603
"9253",1,"711","1","PSN",37.5671232876712
"9254",2,"111","1","PLR",26.2465753424658
"9255",2,"711","4","VERTS",44.0849315068493
"9256",2,"121","4","PLR",67.8164383561644
"9257",2,"111","1","VERTS",43.7643835616438
"9258",2,"121","4","UDC",71.1013698630137
"9259",1,"0","2","PLR",32.3452054794521
"9260",2,"121","2","UDC",49.572602739726
"9261",1,"111","2","PLR",70.9972602739726
"9262",2,"121","1","PDC",28.1534246575342
"9263",1,"122","2","PSN",75.5808219178082
"9264",2,"121","2","UDC",63.9315068493151
"9265",1,"111","2","UDC",58.841095890411
"9266",2,"111","1","VERTS",32.1945205479452
"9267",2,"711","1","PLR",22.6191780821918
"9268",1,"111","1","PSN",28.7150684931507
"9269",2,"711","2","PLR",60.5424657534247
"9270",2,"121","2","PSN",58.3972602739726
"9271",2,"111","2","PSN",53.6109589041096
"9272",1,"121","1","VERTS",22.8520547945205
"9273",1,"111","1","PSN",42.9041095890411
"9274",1,"121","4","PSN",43.358904109589
"9275",1,"711","1","PSN",59.6739726027397
"9276",1,"121","2","VERTS",60.6876712328767
"9277",2,"121","1","PSN",37.3095890410959
"9278",1,"811","1","PLR",21.5315068493151
"9279",2,"711","2","POP-SOL",49.8246575342466
"9280",1,"121","4","VERTS",53.7095890410959
"9281",1,"121","1","PSN",30.4383561643836
"9282",1,"111","1","VERTS",38.8547945205479
"9283",1,"121","1","VERTS",52.441095890411
"9284",2,"811","1","POP-SOL",25.2109589041096
"9285",2,"111","1","PLR",39.0109589041096
"9286",1,"121","1","VERT-LIB",20.2520547945205
"9287",2,"711","2","PLR",73.0794520547945
"9288",2,"811","3","UDC",60.3369863013699
"9289",1,"121","2","PLR",72.8767123287671
"9290",2,"121","1","PLR",36.041095890411
"9291",1,"711","1","PSN",41.4630136986301
"9292",1,"111","2","UDC",68.3095890410959
"9293",1,"111","2","VERT-LIB",68.8082191780822
"9294",2,"121","1","PSN",19.7479452054795
"9295",2,"111","2","VERTS",87.1835616438356
"9296",2,"121","2","PLR",79.172602739726
"9297",2,"811","2","POP-SOL",51.9890410958904
"9298",1,"111","1","VERTS",26.5534246575342
"9299",2,"811","1","POP-SOL",34.0465753424658
"9300",1,"711","1","PSN",22.6986301369863
"9301",1,"121","2","PLR",86.5890410958904
"9302",1,"111","2","PSN",77.0657534246575
"9303",2,"121","1","PLR",26.0904109589041
"9304",1,"711","1","VERTS",35.6657534246575
"9305",1,"711","1","PLR",40.4904109589041
"9306",1,"121","2","PLR",64.1232876712329
"9307",1,"121","2","PSN",63.9780821917808
"9308",1,"111","2","VERTS",64
"9309",1,"111","1","PLR",21.7808219178082
"9310",2,"111","3","PLR",82.3835616438356
"9311",1,"111","2","VERTS",72.6739726027397
"9312",1,"111","2","PLR",57.0191780821918
"9313",1,"811","2","UDC",60.8931506849315
"9314",2,"111","2","PLR",64.4575342465753
"9315",2,"111","3","PLR",63.7013698630137
"9316",1,"111","1","POP-SOL",61.372602739726
"9317",1,"121","1","VERTS",26.0493150684932
"9318",1,"121","1","VERT-LIB",27.1205479452055
"9319",1,"711","2","VERTS",45.3643835616438
"9320",1,"121","2","PDC",53.213698630137
"9321",2,"121","2","PLR",58.4301369863014
"9322",2,"121","2","PSN",59.5561643835616
"9323",2,"111","2","PSN",70.8493150684932
"9324",2,"811","1","PLR",20.386301369863
"9325",1,"711","1","PLR",32.758904109589
"9326",2,"121","2","PSN",65.2931506849315
"9327",1,"811","1","PLR",24.3424657534247
"9328",2,"711","1","PLR",45.8630136986301
"9329",2,"121","4","PLR",58.2657534246575
"9330",1,"811","4","PLR",36.9123287671233
"9331",2,"811","2","PLR",76.4958904109589
"9332",2,"121","4","PSN",39.6465753424658
"9333",2,"121","2","VERTS",47.1835616438356
"9334",2,"111","3","PLR",87.5643835616438
"9335",2,"111","1","PLR",24.5534246575342
"9336",1,"121","1","PLR",34.2438356164384
"9337",2,"811","1","PLR",24.9178082191781
"9338",2,"711","2","PDC",41.4520547945205
"9339",1,"121","2","VERTS",53.227397260274
"9340",1,"711","2","PLR",41.613698630137
"9341",1,"121","2","VERTS",73.1397260273973
"9342",1,"121","2","VERTS",86.1232876712329
"9343",2,"111","2","VERTS",67.6465753424658
"9344",1,"711","2","PSN",79.8164383561644
"9345",2,"111","1","PLR",29.0246575342466
"9346",1,"121","2","PSN",88.0931506849315
"9347",2,"111","3","VERTS",83.8164383561644
"9348",2,"111","4","VERTS",71.4575342465753
"9349",2,"111","4","VERTS",67.7342465753425
"9350",1,"111","3","PSN",78.4465753424657
"9351",1,"111","1","PSN",57.4109589041096
"9352",2,"121","2","PSN",38.3698630136986
"9353",2,"121","2","PSN",50.2520547945205
"9354",2,"121","1","PSN",61.2109589041096
"9355",2,"111","1","PLR",38.441095890411
"9356",1,"121","1","PLR",20.0904109589041
"9357",1,"121","2","PSN",52.8301369863014
"9358",1,"111","2","PSN",64.0219178082192
"9359",1,"121","1","VERTS",26.1698630136986
"9360",2,"121","2","PSN",80.5150684931507
"9361",2,"811","1","VERTS",28.6438356164384
"9362",2,"121","3","PSN",63.8547945205479
"9363",2,"121","2","VERTS",47.0767123287671
"9364",1,"711","1","PLR",54.9013698630137
"9365",1,"121","2","VERTS",60.0849315068493
"9366",2,"711","1","PLR",50.1068493150685
"9367",1,"111","4","PSN",44.7835616438356
"9368",1,"121","4","PLR",58.2082191780822
"9369",1,"121","4","VERTS",38.4849315068493
"9370",2,"121","2","PSN",73.786301369863
"9371",1,"711","1","PLR",38.7890410958904
"9372",2,"711","2","PLR",51.5424657534247
"9373",2,"111","3","PSN",71.8958904109589
"9374",2,"121","2","VERTS",46.5561643835616
"9375",2,"121","2","PLR",43.3232876712329
"9376",1,"121","2","PLR",63.4767123287671
"9377",1,"811","2","PSN",42.8739726027397
"9378",2,"111","2","PSN",48.6356164383562
"9379",1,"111","2","PLR",62.6739726027397
"9380",1,"711","1","PSN",34.6438356164384
"9381",1,"111","2","PSN",90.2328767123288
"9382",1,"111","1","POP-SOL",26.2849315068493
"9383",1,"811","2","VERTS",58.8876712328767
"9384",2,"121","4","PLR",81.0657534246575
"9385",2,"111","1","PLR",35.3616438356164
"9386",2,"121","1","PSN",36.1150684931507
"9387",2,"711","2","PLR",26.641095890411
"9388",1,"111","2","PSN",59.5972602739726
"9389",2,"111","2","PSN",54.2739726027397
"9390",2,"121","3","VERTS",80.3123287671233
"9391",2,"121","1","POP-SOL",31.5232876712329
"9392",1,"121","2","PSN",57.1616438356164
"9393",1,"111","2","PSN",68.5835616438356
"9394",1,"121","2","PSN",78.5643835616438
"9395",1,"121","1","VERTS",32.6958904109589
"9396",2,"121","2","VERTS",84.4219178082192
"9397",2,"121","4","PSN",61.5315068493151
"9398",2,"121","1","VERTS",34.0821917808219
"9399",1,"711","1","UDC",33.3835616438356
"9400",2,"111","2","PLR",64.9780821917808
"9401",1,"121","4","UDC",57.8794520547945
"9402",1,"121","3","PSN",85.4602739726027
"9403",1,"711","1","PLR",32.3342465753425
"9404",1,"111","1","PSN",24.9945205479452
"9405",2,"111","3","PLR",92.9315068493151
"9406",2,"111","3","PLR",84.2356164383562
"9407",2,"0","1","PLR",28.4191780821918
"9408",2,"711","4","VERT-LIB",58.5808219178082
"9409",1,"121","1","PLR",36.9753424657534
"9410",1,"121","4","PLR",71.7972602739726
"9411",2,"711","2","UDC",41.8027397260274
"9412",1,"111","2","PLR",59.0767123287671
"9413",2,"111","2","PSN",56.6630136986301
"9414",1,"0","1","PSN",22.0739726027397
"9415",1,"121","1","PLR",24.3287671232877
"9416",2,"111","2","PSN",44.9397260273973
"9417",1,"121","1","POP-SOL",30.772602739726
"9418",2,"711","2","PSN",57.4630136986301
"9419",1,"711","4","PLR",53.3013698630137
"9420",1,"111","2","VERTS",76.9643835616438
"9421",2,"111","2","PLR",74.4657534246575
"9422",1,"121","2","PSN",54.7452054794521
"9423",1,"121","1","PLR",65.9780821917808
"9424",2,"711","2","PSN",36.3698630136986
"9425",1,"811","1","PLR",23.7178082191781
"9426",2,"711","2","VERTS",39.8794520547945
"9427",2,"121","2","PLR",59.3013698630137
"9428",1,"111","2","PLR",34.1506849315069
"9429",1,"111","1","VERT-LIB",31.9671232876712
"9430",2,"711","1","VERTS",21.5780821917808
"9431",1,"811","1","POP-SOL",22.2904109589041
"9432",1,"121","2","PSN",49.558904109589
"9433",2,"121","1","PLR",58.0876712328767
"9434",2,"811","2","PLR",45.5643835616438
"9435",2,"111","2","PSN",43.4958904109589
"9436",1,"711","2","POP-SOL",75.1287671232877
"9437",2,"111","1","PSN",49.4301369863014
"9438",1,"121","2","PSN",71.4328767123288
"9439",1,"121","2","PSN",40.3397260273973
"9440",1,"121","2","PLR",39.4630136986301
"9441",2,"711","4","PLR",63.5315068493151
"9442",2,"111","2","PLR",36.2712328767123
"9443",1,"711","1","POP-SOL",21.1287671232877
"9444",1,"711","4","VERTS",65.3013698630137
"9445",1,"121","1","POP-SOL",47.0904109589041
"9446",2,"711","2","VERTS",37.8712328767123
"9447",1,"711","1","POP-SOL",19.7095890410959
"9448",2,"711","1","PDC",21.1068493150685
"9449",2,"811","2","UDC",48.8219178082192
"9450",2,"121","2","PLR",26.0054794520548
"9451",1,"711","1","VERT-LIB",27.227397260274
"9452",1,"121","1","PSN",32.1972602739726
"9453",1,"711","2","POP-SOL",62.8684931506849
"9454",2,"111","4","VERT-LIB",75.7452054794521
"9455",1,"711","2","VERTS",42.8082191780822
"9456",2,"111","4","PSN",52.8821917808219
"9457",2,"111","4","PSN",59.0767123287671
"9458",1,"121","1","PSN",51.4438356164384
"9459",2,"811","1","PLR",21.8
"9460",1,"121","1","UDC",57.813698630137
"9461",2,"121","4","UDC",56.958904109589
"9462",1,"111","1","PLR",74.7342465753425
"9463",1,"111","3","VERTS",75.3013698630137
"9464",2,"121","1","VERTS",44.1369863013699
"9465",1,"111","2","PLR",80.2876712328767
"9466",2,"111","3","PSN",83.1479452054794
"9467",2,"121","1","UDC",23.9561643835616
"9468",2,"811","2","PSN",22.3917808219178
"9469",2,"711","4","PLR",46.2027397260274
"9470",2,"711","2","UDC",56.9342465753425
"9471",2,"121","2","PSN",26.8054794520548
"9472",2,"111","4","VERTS",43.6246575342466
"9473",1,"111","1","VERTS",20.5479452054795
"9474",2,"121","4","PSN",60.9013698630137
"9475",2,"111","3","PSN",77.4109589041096
