"","temporelle","temporelle1","geo","cat1","cat2","valeurs"
"34005","2016Q1",2016-03-01,"Neuchâtel","Total","Variation annuelle en %",1.38089758342924
"34006","2016Q2",2016-06-01,"Neuchâtel","Total","Effectif",1566.7
"34007","2016Q2",2016-06-01,"Neuchâtel","Total","Variation trimestrielle",69
"34008","2016Q2",2016-06-01,"Neuchâtel","Total","Variation annuelle",9.5
"34009","2016Q2",2016-06-01,"Neuchâtel","Total","Variation trimetrielle en %",4.60706416505308
"34010","2016Q2",2016-06-01,"Neuchâtel","Total","Variation annuelle en %",0.610069355253018
"34011","2016Q3",2016-09-01,"Neuchâtel","Total","Effectif",1572.7
"34012","2016Q3",2016-09-01,"Neuchâtel","Total","Variation trimestrielle",6
"34013","2016Q3",2016-09-01,"Neuchâtel","Total","Variation annuelle",19
"34014","2016Q3",2016-09-01,"Neuchâtel","Total","Variation trimetrielle en %",0.382970575094147
"34015","2016Q3",2016-09-01,"Neuchâtel","Total","Variation annuelle en %",1.22288730128081
"34016","2016Q4",2016-12-01,"Neuchâtel","Total","Effectif",1565.6
"34017","2016Q4",2016-12-01,"Neuchâtel","Total","Variation trimestrielle",-7.10000000000014
"34018","2016Q4",2016-12-01,"Neuchâtel","Total","Variation annuelle",27.3999999999999
"34019","2016Q4",2016-12-01,"Neuchâtel","Total","Variation trimetrielle en %",-0.451452915368483
"34020","2016Q4",2016-12-01,"Neuchâtel","Total","Variation annuelle en %",1.78130282147964
"34021","2017Q1",2017-03-01,"Neuchâtel","Total","Effectif",1528.3
"34022","2017Q1",2017-03-01,"Neuchâtel","Total","Variation trimestrielle",-37.3
"34023","2017Q1",2017-03-01,"Neuchâtel","Total","Variation annuelle",30.5999999999999
"34024","2017Q1",2017-03-01,"Neuchâtel","Total","Variation trimetrielle en %",-2.38247317322432
"34025","2017Q1",2017-03-01,"Neuchâtel","Total","Variation annuelle en %",2.04313280363223
"34026","2017Q2",2017-06-01,"Neuchâtel","Total","Effectif",1576.8
"34027","2017Q2",2017-06-01,"Neuchâtel","Total","Variation trimestrielle",48.5
"34028","2017Q2",2017-06-01,"Neuchâtel","Total","Variation annuelle",10.0999999999999
"34029","2017Q2",2017-06-01,"Neuchâtel","Total","Variation trimetrielle en %",3.17346070797618
"34030","2017Q2",2017-06-01,"Neuchâtel","Total","Variation annuelle en %",0.644667134741808
"34031","2017Q3",2017-09-01,"Neuchâtel","Total","Effectif",1592.8
"34032","2017Q3",2017-09-01,"Neuchâtel","Total","Variation trimestrielle",16
"34033","2017Q3",2017-09-01,"Neuchâtel","Total","Variation annuelle",20.0999999999999
"34034","2017Q3",2017-09-01,"Neuchâtel","Total","Variation trimetrielle en %",1.01471334348047
"34035","2017Q3",2017-09-01,"Neuchâtel","Total","Variation annuelle en %",1.27805684491638
"34036","2017Q4",2017-12-01,"Neuchâtel","Total","Effectif",1609.8
"34037","2017Q4",2017-12-01,"Neuchâtel","Total","Variation trimestrielle",17
"34038","2017Q4",2017-12-01,"Neuchâtel","Total","Variation annuelle",44.2
"34039","2017Q4",2017-12-01,"Neuchâtel","Total","Variation trimetrielle en %",1.06730286288297
"34040","2017Q4",2017-12-01,"Neuchâtel","Total","Variation annuelle en %",2.82319877363311
"34041","2018Q1",2018-03-01,"Neuchâtel","Total","Effectif",1570.6
"34042","2018Q1",2018-03-01,"Neuchâtel","Total","Variation trimestrielle",-39.2
"34043","2018Q1",2018-03-01,"Neuchâtel","Total","Variation annuelle",42.3
"34044","2018Q1",2018-03-01,"Neuchâtel","Total","Variation trimetrielle en %",-2.4350851037396
"34045","2018Q1",2018-03-01,"Neuchâtel","Total","Variation annuelle en %",2.7677811947916
"34046","2018Q2",2018-06-01,"Neuchâtel","Total","Effectif",1661.5
"34047","2018Q2",2018-06-01,"Neuchâtel","Total","Variation trimestrielle",90.9000000000001
"34048","2018Q2",2018-06-01,"Neuchâtel","Total","Variation annuelle",84.7
"34049","2018Q2",2018-06-01,"Neuchâtel","Total","Variation trimetrielle en %",5.78759709665097
"34050","2018Q2",2018-06-01,"Neuchâtel","Total","Variation annuelle en %",5.37163876204972
"34051","2018Q3",2018-09-01,"Neuchâtel","Total","Effectif",1711
"34052","2018Q3",2018-09-01,"Neuchâtel","Total","Variation trimestrielle",49.5
"34053","2018Q3",2018-09-01,"Neuchâtel","Total","Variation annuelle",118.2
"34054","2018Q3",2018-09-01,"Neuchâtel","Total","Variation trimetrielle en %",2.97923563045441
"34055","2018Q3",2018-09-01,"Neuchâtel","Total","Variation annuelle en %",7.42089402310397
"34056","2018Q4",2018-12-01,"Neuchâtel","Total","Effectif",1720.9
"34057","2018Q4",2018-12-01,"Neuchâtel","Total","Variation trimestrielle",9.90000000000009
"34058","2018Q4",2018-12-01,"Neuchâtel","Total","Variation annuelle",111.1
"34059","2018Q4",2018-12-01,"Neuchâtel","Total","Variation trimetrielle en %",0.578609000584459
"34060","2018Q4",2018-12-01,"Neuchâtel","Total","Variation annuelle en %",6.90147844452728
"34061","2019Q1",2019-03-01,"Neuchâtel","Total","Effectif",1738.4
"34062","2019Q1",2019-03-01,"Neuchâtel","Total","Variation trimestrielle",17.5
"34063","2019Q1",2019-03-01,"Neuchâtel","Total","Variation annuelle",167.8
"34064","2019Q1",2019-03-01,"Neuchâtel","Total","Variation trimetrielle en %",1.01690975652275
"34065","2019Q1",2019-03-01,"Neuchâtel","Total","Variation annuelle en %",10.6838151025086
"34066","2019Q2",2019-06-01,"Neuchâtel","Total","Effectif",1814.8
"34067","2019Q2",2019-06-01,"Neuchâtel","Total","Variation trimestrielle",76.3999999999999
"34068","2019Q2",2019-06-01,"Neuchâtel","Total","Variation annuelle",153.3
"34069","2019Q2",2019-06-01,"Neuchâtel","Total","Variation trimetrielle en %",4.3948458352508
"34070","2019Q2",2019-06-01,"Neuchâtel","Total","Variation annuelle en %",9.22660246764971
"34071","2019Q3",2019-09-01,"Neuchâtel","Total","Effectif",1843.6
"34072","2019Q3",2019-09-01,"Neuchâtel","Total","Variation trimestrielle",28.8
"34073","2019Q3",2019-09-01,"Neuchâtel","Total","Variation annuelle",132.6
"34074","2019Q3",2019-09-01,"Neuchâtel","Total","Variation trimetrielle en %",1.5869517302182
"34075","2019Q3",2019-09-01,"Neuchâtel","Total","Variation annuelle en %",7.74985388661601
"34076","2019Q4",2019-12-01,"Neuchâtel","Total","Effectif",1809.3
"34077","2019Q4",2019-12-01,"Neuchâtel","Total","Variation trimestrielle",-34.3
"34078","2019Q4",2019-12-01,"Neuchâtel","Total","Variation annuelle",88.3999999999999
"34079","2019Q4",2019-12-01,"Neuchâtel","Total","Variation trimetrielle en %",-1.86049034497722
"34080","2019Q4",2019-12-01,"Neuchâtel","Total","Variation annuelle en %",5.13684699866348
"34081","2020Q1",2020-03-01,"Neuchâtel","Total","Effectif",1782.2
"34082","2020Q1",2020-03-01,"Neuchâtel","Total","Variation trimestrielle",-27.0999999999999
"34083","2020Q1",2020-03-01,"Neuchâtel","Total","Variation annuelle",43.8
"34084","2020Q1",2020-03-01,"Neuchâtel","Total","Variation trimetrielle en %",-1.49781683524014
"34085","2020Q1",2020-03-01,"Neuchâtel","Total","Variation annuelle en %",2.51955821445007
"34086","2020Q2",2020-06-01,"Neuchâtel","Total","Effectif",1784.6
"34087","2020Q2",2020-06-01,"Neuchâtel","Total","Variation trimestrielle",2.39999999999986
"34088","2020Q2",2020-06-01,"Neuchâtel","Total","Variation annuelle",-30.2
"34089","2020Q2",2020-06-01,"Neuchâtel","Total","Variation trimetrielle en %",0.13466502076085
"34090","2020Q2",2020-06-01,"Neuchâtel","Total","Variation annuelle en %",-1.66409521710382
"34091","2020Q3",2020-09-01,"Neuchâtel","Total","Effectif",1768.6
"34092","2020Q3",2020-09-01,"Neuchâtel","Total","Variation trimestrielle",-16
"34093","2020Q3",2020-09-01,"Neuchâtel","Total","Variation annuelle",-75
"34094","2020Q3",2020-09-01,"Neuchâtel","Total","Variation trimetrielle en %",-0.896559453098734
"34095","2020Q3",2020-09-01,"Neuchâtel","Total","Variation annuelle en %",-4.0681275764808
"34096","2020Q4",2020-12-01,"Neuchâtel","Total","Effectif",1815.8
"34097","2020Q4",2020-12-01,"Neuchâtel","Total","Variation trimestrielle",47.2
"34098","2020Q4",2020-12-01,"Neuchâtel","Total","Variation annuelle",6.5
"34099","2020Q4",2020-12-01,"Neuchâtel","Total","Variation trimetrielle en %",2.66877756417506
"34100","2020Q4",2020-12-01,"Neuchâtel","Total","Variation annuelle en %",0.359254960481954
"34101","2021Q1",2021-03-01,"Neuchâtel","Total","Effectif",1862.8
"34102","2021Q1",2021-03-01,"Neuchâtel","Total","Variation trimestrielle",47
"34103","2021Q1",2021-03-01,"Neuchâtel","Total","Variation annuelle",80.5999999999999
"34104","2021Q1",2021-03-01,"Neuchâtel","Total","Variation trimetrielle en %",2.58839079193744
"34105","2021Q1",2021-03-01,"Neuchâtel","Total","Variation annuelle en %",4.52250028055212
"34106","2021Q2",2021-06-01,"Neuchâtel","Total","Effectif",2026.8
"34107","2021Q2",2021-06-01,"Neuchâtel","Total","Variation trimestrielle",164
"34108","2021Q2",2021-06-01,"Neuchâtel","Total","Variation annuelle",242.2
"34109","2021Q2",2021-06-01,"Neuchâtel","Total","Variation trimetrielle en %",8.80395104144299
"34110","2021Q2",2021-06-01,"Neuchâtel","Total","Variation annuelle en %",13.5716687212821
"34111","2021Q3",2021-09-01,"Neuchâtel","Total","Effectif",2078.9
"34112","2021Q3",2021-09-01,"Neuchâtel","Total","Variation trimestrielle",52.1000000000001
"34113","2021Q3",2021-09-01,"Neuchâtel","Total","Variation annuelle",310.3
"34114","2021Q3",2021-09-01,"Neuchâtel","Total","Variation trimetrielle en %",2.57055456877838
"34115","2021Q3",2021-09-01,"Neuchâtel","Total","Variation annuelle en %",17.5449508085491
"34116","2021Q4",2021-12-01,"Neuchâtel","Total","Effectif",2040.4
"34117","2021Q4",2021-12-01,"Neuchâtel","Total","Variation trimestrielle",-38.5
"34118","2021Q4",2021-12-01,"Neuchâtel","Total","Variation annuelle",224.6
"34119","2021Q4",2021-12-01,"Neuchâtel","Total","Variation trimetrielle en %",-1.85194093029968
"34120","2021Q4",2021-12-01,"Neuchâtel","Total","Variation annuelle en %",12.3692036567904
"34121","2022Q1",2022-03-01,"Neuchâtel","Total","Effectif",2112
"34122","2022Q1",2022-03-01,"Neuchâtel","Total","Variation trimestrielle",71.5999999999999
"34123","2022Q1",2022-03-01,"Neuchâtel","Total","Variation annuelle",249.2
"34124","2022Q1",2022-03-01,"Neuchâtel","Total","Variation trimetrielle en %",3.50911585963536
"34125","2022Q1",2022-03-01,"Neuchâtel","Total","Variation annuelle en %",13.3777109727292
"34126","2022Q2",2022-06-01,"Neuchâtel","Total","Effectif",2156.3
"34127","2022Q2",2022-06-01,"Neuchâtel","Total","Variation trimestrielle",44.3000000000002
"34128","2022Q2",2022-06-01,"Neuchâtel","Total","Variation annuelle",129.5
"34129","2022Q2",2022-06-01,"Neuchâtel","Total","Variation trimetrielle en %",2.09753787878789
"34130","2022Q2",2022-06-01,"Neuchâtel","Total","Variation annuelle en %",6.38938227748176
"34131","2022Q3",2022-09-01,"Neuchâtel","Total","Effectif",2273.3
"34132","2022Q3",2022-09-01,"Neuchâtel","Total","Variation trimestrielle",117
"34133","2022Q3",2022-09-01,"Neuchâtel","Total","Variation annuelle",194.4
"34134","2022Q3",2022-09-01,"Neuchâtel","Total","Variation trimetrielle en %",5.42596113713305
"34135","2022Q3",2022-09-01,"Neuchâtel","Total","Variation annuelle en %",9.35109913896773
"34136","2022Q4",2022-12-01,"Neuchâtel","Total","Effectif",2316.3
"34137","2022Q4",2022-12-01,"Neuchâtel","Total","Variation trimestrielle",43
"34138","2022Q4",2022-12-01,"Neuchâtel","Total","Variation annuelle",275.9
"34139","2022Q4",2022-12-01,"Neuchâtel","Total","Variation trimetrielle en %",1.8915233361193
"34140","2022Q4",2022-12-01,"Neuchâtel","Total","Variation annuelle en %",13.5218584591257
"34141","2023Q1",2023-03-01,"Neuchâtel","Total","Effectif",2311.2
"34142","2023Q1",2023-03-01,"Neuchâtel","Total","Variation trimestrielle",-5.10000000000036
"34143","2023Q1",2023-03-01,"Neuchâtel","Total","Variation annuelle",199.2
"34144","2023Q1",2023-03-01,"Neuchâtel","Total","Variation trimetrielle en %",-0.220178733324715
"34145","2023Q1",2023-03-01,"Neuchâtel","Total","Variation annuelle en %",9.43181818181817
"34146","2023Q2",2023-06-01,"Neuchâtel","Total","Effectif",2396.4
"34147","2023Q2",2023-06-01,"Neuchâtel","Total","Variation trimestrielle",85.2000000000003
"34148","2023Q2",2023-06-01,"Neuchâtel","Total","Variation annuelle",240.1
"34149","2023Q2",2023-06-01,"Neuchâtel","Total","Variation trimetrielle en %",3.68639667705089
"34150","2023Q2",2023-06-01,"Neuchâtel","Total","Variation annuelle en %",11.1348142651765
"34151","2023Q3",2023-09-01,"Neuchâtel","Total","Effectif",2499
"34152","2023Q3",2023-09-01,"Neuchâtel","Total","Variation trimestrielle",102.6
"34153","2023Q3",2023-09-01,"Neuchâtel","Total","Variation annuelle",225.7
"34154","2023Q3",2023-09-01,"Neuchâtel","Total","Variation trimetrielle en %",4.2814221331998
"34155","2023Q3",2023-09-01,"Neuchâtel","Total","Variation annuelle en %",9.92829806888663
"34156","2023Q4",2023-12-01,"Neuchâtel","Total","Effectif",2513.7
"34157","2023Q4",2023-12-01,"Neuchâtel","Total","Variation trimestrielle",14.6999999999998
"34158","2023Q4",2023-12-01,"Neuchâtel","Total","Variation annuelle",197.4
"34159","2023Q4",2023-12-01,"Neuchâtel","Total","Variation trimetrielle en %",0.58823529411764
"34160","2023Q4",2023-12-01,"Neuchâtel","Total","Variation annuelle en %",8.52221214868539
"34161","1996Q1",1996-03-01,"Neuchâtel","Hommes","Effectif",98.2
"34162","1996Q1",1996-03-01,"Neuchâtel","Hommes","Variation trimestrielle",NA
"34163","1996Q1",1996-03-01,"Neuchâtel","Hommes","Variation annuelle",NA
"34164","1996Q1",1996-03-01,"Neuchâtel","Hommes","Variation trimetrielle en %",NA
"34165","1996Q1",1996-03-01,"Neuchâtel","Hommes","Variation annuelle en %",NA
"34166","1996Q2",1996-06-01,"Neuchâtel","Hommes","Effectif",105
"34167","1996Q2",1996-06-01,"Neuchâtel","Hommes","Variation trimestrielle",6.8
"34168","1996Q2",1996-06-01,"Neuchâtel","Hommes","Variation annuelle",NA
"34169","1996Q2",1996-06-01,"Neuchâtel","Hommes","Variation trimetrielle en %",6.92464358452138
"34170","1996Q2",1996-06-01,"Neuchâtel","Hommes","Variation annuelle en %",NA
"34171","1996Q3",1996-09-01,"Neuchâtel","Hommes","Effectif",109.8
"34172","1996Q3",1996-09-01,"Neuchâtel","Hommes","Variation trimestrielle",4.8
"34173","1996Q3",1996-09-01,"Neuchâtel","Hommes","Variation annuelle",NA
"34174","1996Q3",1996-09-01,"Neuchâtel","Hommes","Variation trimetrielle en %",4.57142857142857
"34175","1996Q3",1996-09-01,"Neuchâtel","Hommes","Variation annuelle en %",NA
"34176","1996Q4",1996-12-01,"Neuchâtel","Hommes","Effectif",107.9
"34177","1996Q4",1996-12-01,"Neuchâtel","Hommes","Variation trimestrielle",-1.89999999999999
"34178","1996Q4",1996-12-01,"Neuchâtel","Hommes","Variation annuelle",NA
"34179","1996Q4",1996-12-01,"Neuchâtel","Hommes","Variation trimetrielle en %",-1.73041894353369
"34180","1996Q4",1996-12-01,"Neuchâtel","Hommes","Variation annuelle en %",NA
"34181","1997Q1",1997-03-01,"Neuchâtel","Hommes","Effectif",110.8
"34182","1997Q1",1997-03-01,"Neuchâtel","Hommes","Variation trimestrielle",2.89999999999999
"34183","1997Q1",1997-03-01,"Neuchâtel","Hommes","Variation annuelle",12.6
"34184","1997Q1",1997-03-01,"Neuchâtel","Hommes","Variation trimetrielle en %",2.68767377201111
"34185","1997Q1",1997-03-01,"Neuchâtel","Hommes","Variation annuelle en %",12.8309572301426
"34186","1997Q2",1997-06-01,"Neuchâtel","Hommes","Effectif",128.3
"34187","1997Q2",1997-06-01,"Neuchâtel","Hommes","Variation trimestrielle",17.5
"34188","1997Q2",1997-06-01,"Neuchâtel","Hommes","Variation annuelle",23.3
"34189","1997Q2",1997-06-01,"Neuchâtel","Hommes","Variation trimetrielle en %",15.7942238267148
"34190","1997Q2",1997-06-01,"Neuchâtel","Hommes","Variation annuelle en %",22.1904761904762
"34191","1997Q3",1997-09-01,"Neuchâtel","Hommes","Effectif",124.4
"34192","1997Q3",1997-09-01,"Neuchâtel","Hommes","Variation trimestrielle",-3.90000000000001
"34193","1997Q3",1997-09-01,"Neuchâtel","Hommes","Variation annuelle",14.6
"34194","1997Q3",1997-09-01,"Neuchâtel","Hommes","Variation trimetrielle en %",-3.03975058456742
"34195","1997Q3",1997-09-01,"Neuchâtel","Hommes","Variation annuelle en %",13.2969034608379
"34196","1997Q4",1997-12-01,"Neuchâtel","Hommes","Effectif",121.5
"34197","1997Q4",1997-12-01,"Neuchâtel","Hommes","Variation trimestrielle",-2.90000000000001
"34198","1997Q4",1997-12-01,"Neuchâtel","Hommes","Variation annuelle",13.6
"34199","1997Q4",1997-12-01,"Neuchâtel","Hommes","Variation trimetrielle en %",-2.33118971061094
"34200","1997Q4",1997-12-01,"Neuchâtel","Hommes","Variation annuelle en %",12.6042632066728
"34201","1998Q1",1998-03-01,"Neuchâtel","Hommes","Effectif",117.6
"34202","1998Q1",1998-03-01,"Neuchâtel","Hommes","Variation trimestrielle",-3.90000000000001
"34203","1998Q1",1998-03-01,"Neuchâtel","Hommes","Variation annuelle",6.8
"34204","1998Q1",1998-03-01,"Neuchâtel","Hommes","Variation trimetrielle en %",-3.20987654320988
"34205","1998Q1",1998-03-01,"Neuchâtel","Hommes","Variation annuelle en %",6.13718411552346
"34206","1998Q2",1998-06-01,"Neuchâtel","Hommes","Effectif",117.6
"34207","1998Q2",1998-06-01,"Neuchâtel","Hommes","Variation trimestrielle",0
