Canton	Annee	Parti	Electeurs fictifs	Suffrage en pourcent
Appenzell Innerrhoden	1987	MCR		
Appenzell Innerrhoden	1987	Sép.		
Appenzell Innerrhoden	1987	Autres	154	8.23
Appenzell Innerrhoden	1983	PLR		
Appenzell Innerrhoden	1983	PDC	1950	95.59
Appenzell Innerrhoden	1983	PS		
Appenzell Innerrhoden	1983	UDC		
Appenzell Innerrhoden	1983	PL		
Appenzell Innerrhoden	1983	AdI		
Appenzell Innerrhoden	1983	PEV		
Appenzell Innerrhoden	1983	PCS		
Appenzell Innerrhoden	1983	PVL		
Appenzell Innerrhoden	1983	PBD		
Appenzell Innerrhoden	1983	PST		
Appenzell Innerrhoden	1983	PSA		
Appenzell Innerrhoden	1983	POCH		
Appenzell Innerrhoden	1983	PES		
Appenzell Innerrhoden	1983	AVF		
Appenzell Innerrhoden	1983	Sol.		
Appenzell Innerrhoden	1983	Rép.		
Appenzell Innerrhoden	1983	DS		
Appenzell Innerrhoden	1983	UDF		
Appenzell Innerrhoden	1983	PSL		
Appenzell Innerrhoden	1983	Lega		
Appenzell Innerrhoden	1983	MCR		
Appenzell Innerrhoden	1983	Sép.		
Appenzell Innerrhoden	1983	Autres	90	4.41
Appenzell Innerrhoden	1979	PLR		
Appenzell Innerrhoden	1979	PDC	1853	97.17
Appenzell Innerrhoden	1979	PS		
Appenzell Innerrhoden	1979	UDC		
Appenzell Innerrhoden	1979	PL		
Appenzell Innerrhoden	1979	AdI		
Appenzell Innerrhoden	1979	PEV		
Appenzell Innerrhoden	1979	PCS		
Appenzell Innerrhoden	1979	PVL		
Appenzell Innerrhoden	1979	PBD		
Appenzell Innerrhoden	1979	PST		
Appenzell Innerrhoden	1979	PSA		
Appenzell Innerrhoden	1979	POCH		
Appenzell Innerrhoden	1979	PES		
Appenzell Innerrhoden	1979	AVF		
Appenzell Innerrhoden	1979	Sol.		
Appenzell Innerrhoden	1979	Rép.		
Appenzell Innerrhoden	1979	DS		
Appenzell Innerrhoden	1979	UDF		
Appenzell Innerrhoden	1979	PSL		
Appenzell Innerrhoden	1979	Lega		
Appenzell Innerrhoden	1979	MCR		
Appenzell Innerrhoden	1979	Sép.		
Appenzell Innerrhoden	1979	Autres	54	2.83
Appenzell Innerrhoden	1975	PLR		
Appenzell Innerrhoden	1975	PDC	2215	98.31
Appenzell Innerrhoden	1975	PS		
Appenzell Innerrhoden	1975	UDC		
Appenzell Innerrhoden	1975	PL		
Appenzell Innerrhoden	1975	AdI		
Appenzell Innerrhoden	1975	PEV		
Appenzell Innerrhoden	1975	PCS		
Appenzell Innerrhoden	1975	PVL		
Appenzell Innerrhoden	1975	PBD		
Appenzell Innerrhoden	1975	PST		
Appenzell Innerrhoden	1975	PSA		
Appenzell Innerrhoden	1975	POCH		
Appenzell Innerrhoden	1975	PES		
Appenzell Innerrhoden	1975	AVF		
Appenzell Innerrhoden	1975	Sol.		
Appenzell Innerrhoden	1975	Rép.		
Appenzell Innerrhoden	1975	DS		
Appenzell Innerrhoden	1975	UDF		
Appenzell Innerrhoden	1975	PSL		
Appenzell Innerrhoden	1975	Lega		
Appenzell Innerrhoden	1975	MCR		
Appenzell Innerrhoden	1975	Sép.		
Appenzell Innerrhoden	1975	Autres	38	1.69
Appenzell Innerrhoden	1971	PLR		
Appenzell Innerrhoden	1971	PDC	2217	96.14
Appenzell Innerrhoden	1971	PS		
Appenzell Innerrhoden	1971	UDC		
Appenzell Innerrhoden	1971	PL		
Appenzell Innerrhoden	1971	AdI		
Appenzell Innerrhoden	1971	PEV		
Appenzell Innerrhoden	1971	PCS		
Appenzell Innerrhoden	1971	PVL		
Appenzell Innerrhoden	1971	PBD		
Appenzell Innerrhoden	1971	PST		
Appenzell Innerrhoden	1971	PSA		
Appenzell Innerrhoden	1971	POCH		
Appenzell Innerrhoden	1971	PES		
Appenzell Innerrhoden	1971	AVF		
Appenzell Innerrhoden	1971	Sol.		
Appenzell Innerrhoden	1971	Rép.		
Appenzell Innerrhoden	1971	DS		
Appenzell Innerrhoden	1971	UDF		
Appenzell Innerrhoden	1971	PSL		
Appenzell Innerrhoden	1971	Lega		
Appenzell Innerrhoden	1971	MCR		
Appenzell Innerrhoden	1971	Sép.		
Appenzell Innerrhoden	1971	Autres	89	3.86
St. Gallen	2019	PLR	20119	14.99
St. Gallen	2019	PDC	25198	18.78
St. Gallen	2019	PS	17027	12.69
St. Gallen	2019	UDC	42022	31.32
St. Gallen	2019	PL		
St. Gallen	2019	AdI		
St. Gallen	2019	PEV	2099	1.56
St. Gallen	2019	PCS		
St. Gallen	2019	PVL	9820	7.32
St. Gallen	2019	PBD	854	0.64
St. Gallen	2019	PST		
St. Gallen	2019	PSA		
St. Gallen	2019	POCH		
St. Gallen	2019	PES	14136	10.54
St. Gallen	2019	AVF		
St. Gallen	2019	Sol.		
St. Gallen	2019	Rép.		
St. Gallen	2019	DS	338	0.25
St. Gallen	2019	UDF	1244	0.93
St. Gallen	2019	PSL		
St. Gallen	2019	Lega		
St. Gallen	2019	MCR		
St. Gallen	2019	Sép.		
St. Gallen	2019	Autres	1317	0.98
St. Gallen	2015	PLR	20816	14.29
St. Gallen	2015	PDC	24106	16.55
St. Gallen	2015	PS	20650	14.18
St. Gallen	2015	UDC	52133	35.8
St. Gallen	2015	PL		
St. Gallen	2015	AdI		
St. Gallen	2015	PEV	2550	1.75
St. Gallen	2015	PCS		
St. Gallen	2015	PVL	7118	4.89
St. Gallen	2015	PBD	5293	3.63
St. Gallen	2015	PST		
St. Gallen	2015	PSA		
St. Gallen	2015	POCH		
St. Gallen	2015	PES	8368	5.75
St. Gallen	2015	AVF		
St. Gallen	2015	Sol.		
St. Gallen	2015	Rép.		
St. Gallen	2015	DS	404	0.28
St. Gallen	2015	UDF	1356	0.93
St. Gallen	2015	PSL		
St. Gallen	2015	Lega		
St. Gallen	2015	MCR		
St. Gallen	2015	Sép.		
St. Gallen	2015	Autres	2838	1.95
St. Gallen	2011	PLR	17596	12.26
St. Gallen	2011	PDC	29156	20.32
St. Gallen	2011	PS	23941	16.69
St. Gallen	2011	UDC	45229	31.52
St. Gallen	2011	PL		
St. Gallen	2011	AdI		
St. Gallen	2011	PEV	2620	1.83
St. Gallen	2011	PCS		
St. Gallen	2011	PVL	8571	5.97
St. Gallen	2011	PBD	5437	3.79
St. Gallen	2011	PST		
St. Gallen	2011	PSA		
St. Gallen	2011	POCH		
St. Gallen	2011	PES	9170	6.39
St. Gallen	2011	AVF		
St. Gallen	2011	Sol.		
St. Gallen	2011	Rép.		
St. Gallen	2011	DS		
St. Gallen	2011	UDF	1755	1.22
St. Gallen	2011	PSL		
St. Gallen	2011	Lega		
St. Gallen	2011	MCR		
St. Gallen	2011	Sép.		
St. Gallen	2011	Autres		
St. Gallen	2007	PLR	18842	13.64
St. Gallen	2007	PDC	29622	21.44
St. Gallen	2007	PS	20362	14.73
St. Gallen	2007	UDC	49475	35.8
St. Gallen	2007	PL		
St. Gallen	2007	AdI		
St. Gallen	2007	PEV	2815	2.04
St. Gallen	2007	PCS		
St. Gallen	2007	PVL	4330	3.13
St. Gallen	2007	PBD		
St. Gallen	2007	PST		
St. Gallen	2007	PSA		
St. Gallen	2007	POCH		
St. Gallen	2007	PES	8778	6.35
St. Gallen	2007	AVF		
St. Gallen	2007	Sol.		
St. Gallen	2007	Rép.		
St. Gallen	2007	DS	918	0.66
St. Gallen	2007	UDF	1364	0.99
St. Gallen	2007	PSL		
St. Gallen	2007	Lega		
St. Gallen	2007	MCR		
St. Gallen	2007	Sép.		
St. Gallen	2007	Autres	1681	1.22
St. Gallen	2003	PLR	18098	14.66
St. Gallen	2003	PDC	27375	22.17
St. Gallen	2003	PS	22695	18.38
St. Gallen	2003	UDC	40833	33.08
St. Gallen	2003	PL		
St. Gallen	2003	AdI		
St. Gallen	2003	PEV	1857	1.5
St. Gallen	2003	PCS		
St. Gallen	2003	PVL		
St. Gallen	2003	PBD		
St. Gallen	2003	PST		
St. Gallen	2003	PSA		
St. Gallen	2003	POCH		
St. Gallen	2003	PES	8719	7.06
St. Gallen	2003	AVF		
St. Gallen	2003	Sol.		
St. Gallen	2003	Rép.		
St. Gallen	2003	DS	937	0.76
St. Gallen	2003	UDF	1381	1.12
St. Gallen	2003	PSL		
St. Gallen	2003	Lega		
St. Gallen	2003	MCR		
St. Gallen	2003	Sép.		
St. Gallen	2003	Autres	1557	1.26
St. Gallen	1999	PLR	20613	16.86
St. Gallen	1999	PDC	31978	26.15
St. Gallen	1999	PS	20879	17.07
St. Gallen	1999	UDC	33763	27.61
St. Gallen	1999	PL		
St. Gallen	1999	AdI	2296	1.88
St. Gallen	1999	PEV	1609	1.32
St. Gallen	1999	PCS		
St. Gallen	1999	PVL		
St. Gallen	1999	PBD		
St. Gallen	1999	PST		
St. Gallen	1999	PSA		
St. Gallen	1999	POCH		
St. Gallen	1999	PES	4878	3.99
St. Gallen	1999	AVF		
St. Gallen	1999	Sol.		
St. Gallen	1999	Rép.		
St. Gallen	1999	DS	1693	1.38
St. Gallen	1999	UDF	1236	1.01
St. Gallen	1999	PSL	1180	0.96
St. Gallen	1999	Lega		
St. Gallen	1999	MCR		
St. Gallen	1999	Sép.		
St. Gallen	1999	Autres	2170	1.77
St. Gallen	1995	PLR	19334	17.03
St. Gallen	1995	PDC	35174	30.98
St. Gallen	1995	PS	18391	16.2
St. Gallen	1995	UDC	9585	8.44
St. Gallen	1995	PL		
St. Gallen	1995	AdI	4663	4.11
St. Gallen	1995	PEV	1926	1.7
St. Gallen	1995	PCS		
St. Gallen	1995	PVL		
St. Gallen	1995	PBD		
St. Gallen	1995	PST		
St. Gallen	1995	PSA		
St. Gallen	1995	POCH		
St. Gallen	1995	PES	5556	4.89
St. Gallen	1995	AVF		
St. Gallen	1995	Sol.		
St. Gallen	1995	Rép.		
St. Gallen	1995	DS	2291	2.02
St. Gallen	1995	UDF	1177	1.04
St. Gallen	1995	PSL	11609	10.22
St. Gallen	1995	Lega		
St. Gallen	1995	MCR		
St. Gallen	1995	Sép.		
St. Gallen	1995	Autres	3835	3.38
St. Gallen	1991	PLR	23464	20.01
St. Gallen	1991	PDC	41986	35.81
St. Gallen	1991	PS	15336	13.08
St. Gallen	1991	UDC		
St. Gallen	1991	PL		
St. Gallen	1991	AdI	10875	9.27
St. Gallen	1991	PEV		
St. Gallen	1991	PCS		
St. Gallen	1991	PVL		
St. Gallen	1991	PBD		
St. Gallen	1991	PST		
St. Gallen	1991	PSA		
St. Gallen	1991	POCH		
St. Gallen	1991	PES	7290	6.22
St. Gallen	1991	AVF		
St. Gallen	1991	Sol.		
St. Gallen	1991	Rép.		
St. Gallen	1991	DS	3587	3.06
St. Gallen	1991	UDF		
St. Gallen	1991	PSL	14724	12.56
St. Gallen	1991	Lega		
St. Gallen	1991	MCR		
St. Gallen	1991	Sép.		
St. Gallen	1991	Autres		
St. Gallen	1987	PLR	26654	24.01
St. Gallen	1987	PDC	43789	39.45
St. Gallen	1987	PS	12657	11.4
St. Gallen	1987	UDC		
St. Gallen	1987	PL		
St. Gallen	1987	AdI	11154	10.05
St. Gallen	1987	PEV	2555	2.3
St. Gallen	1987	PCS		
St. Gallen	1987	PVL		
St. Gallen	1987	PBD		
St. Gallen	1987	PST		
St. Gallen	1987	PSA		
St. Gallen	1987	POCH		
St. Gallen	1987	PES		
St. Gallen	1987	AVF	5915	5.33
St. Gallen	1987	Sol.		
St. Gallen	1987	Rép.		
St. Gallen	1987	DS	2353	2.12
St. Gallen	1987	UDF		
St. Gallen	1987	PSL	5658	5.1
St. Gallen	1987	Lega		
St. Gallen	1987	MCR		
St. Gallen	1987	Sép.		
St. Gallen	1987	Autres	259	0.23
St. Gallen	1983	PLR	29348	27.5
St. Gallen	1983	PDC	43600	40.85
St. Gallen	1983	PS	17381	16.28
St. Gallen	1983	UDC	2013	1.89
St. Gallen	1983	PL		
St. Gallen	1983	AdI	10914	10.22
St. Gallen	1983	PEV		
St. Gallen	1983	PCS		
St. Gallen	1983	PVL		
St. Gallen	1983	PBD		
St. Gallen	1983	PST		
St. Gallen	1983	PSA		
St. Gallen	1983	POCH		
St. Gallen	1983	PES		
St. Gallen	1983	AVF	3482	3.26
St. Gallen	1983	Sol.		
St. Gallen	1983	Rép.		
St. Gallen	1983	DS		
St. Gallen	1983	UDF		
St. Gallen	1983	PSL		
St. Gallen	1983	Lega		
St. Gallen	1983	MCR		
St. Gallen	1983	Sép.		
St. Gallen	1983	Autres		
St. Gallen	1979	PLR	28509	27.6
St. Gallen	1979	PDC	45539	44.08
St. Gallen	1979	PS	18557	17.96
St. Gallen	1979	UDC		
St. Gallen	1979	PL		
St. Gallen	1979	AdI	8507	8.23
St. Gallen	1979	PEV	2191	2.12
St. Gallen	1979	PCS		
St. Gallen	1979	PVL		
St. Gallen	1979	PBD		
St. Gallen	1979	PST		
St. Gallen	1979	PSA		
St. Gallen	1979	POCH		
St. Gallen	1979	PES		
St. Gallen	1979	AVF		
St. Gallen	1979	Sol.		
St. Gallen	1979	Rép.		
St. Gallen	1979	DS		
St. Gallen	1979	UDF		
St. Gallen	1979	PSL		
St. Gallen	1979	Lega		
St. Gallen	1979	MCR		
St. Gallen	1979	Sép.		
St. Gallen	1979	Autres		
St. Gallen	1975	PLR	29505	25.1
St. Gallen	1975	PDC	50922	43.33
St. Gallen	1975	PS	17753	15.11
St. Gallen	1975	UDC		
St. Gallen	1975	PL		
St. Gallen	1975	AdI	9439	8.03
St. Gallen	1975	PEV		
St. Gallen	1975	PCS		
St. Gallen	1975	PVL		
St. Gallen	1975	PBD		
St. Gallen	1975	PST	484	0.41
St. Gallen	1975	PSA		
St. Gallen	1975	POCH	584	0.5
St. Gallen	1975	PES		
St. Gallen	1975	AVF		
St. Gallen	1975	Sol.		
St. Gallen	1975	Rép.	6305	5.36
St. Gallen	1975	DS	2534	2.16
St. Gallen	1975	UDF		
St. Gallen	1975	PSL		
St. Gallen	1975	Lega		
St. Gallen	1975	MCR		
St. Gallen	1975	Sép.		
St. Gallen	1975	Autres		
St. Gallen	1971	PLR	30522	23.59
St. Gallen	1971	PDC	56962	44.03
St. Gallen	1971	PS	18889	14.6
St. Gallen	1971	UDC		
St. Gallen	1971	PL		
St. Gallen	1971	AdI	9074	7.01
St. Gallen	1971	PEV	3898	3.01
St. Gallen	1971	PCS		
St. Gallen	1971	PVL		
St. Gallen	1971	PBD		
St. Gallen	1971	PST		
St. Gallen	1971	PSA		
St. Gallen	1971	POCH	549	0.42
St. Gallen	1971	PES		
St. Gallen	1971	AVF		
St. Gallen	1971	Sol.		
St. Gallen	1971	Rép.	9050	6.99
St. Gallen	1971	DS		
St. Gallen	1971	UDF		
St. Gallen	1971	PSL		
St. Gallen	1971	Lega		
St. Gallen	1971	MCR		
St. Gallen	1971	Sép.		
St. Gallen	1971	Autres	438	0.34
Graubünden / Grigioni / Grischun	2019	PLR	7952	13.63
Graubünden / Grigioni / Grischun	2019	PDC	9538	16.35
Graubünden / Grigioni / Grischun	2019	PS	9987	17.12
Graubünden / Grigioni / Grischun	2019	UDC	17467	29.94
Graubünden / Grigioni / Grischun	2019	PL		
Graubünden / Grigioni / Grischun	2019	AdI		
Graubünden / Grigioni / Grischun	2019	PEV		
Graubünden / Grigioni / Grischun	2019	PCS		
Graubünden / Grigioni / Grischun	2019	PVL	4870	8.35
Graubünden / Grigioni / Grischun	2019	PBD	5309	9.1
Graubünden / Grigioni / Grischun	2019	PST		
Graubünden / Grigioni / Grischun	2019	PSA		
Graubünden / Grigioni / Grischun	2019	POCH		
Graubünden / Grigioni / Grischun	2019	PES	3218	5.52
Graubünden / Grigioni / Grischun	2019	AVF		
Graubünden / Grigioni / Grischun	2019	Sol.		
Graubünden / Grigioni / Grischun	2019	Rép.		
Graubünden / Grigioni / Grischun	2019	DS		
Graubünden / Grigioni / Grischun	2019	UDF		
Graubünden / Grigioni / Grischun	2019	PSL		
Graubünden / Grigioni / Grischun	2019	Lega		
Graubünden / Grigioni / Grischun	2019	MCR		
Graubünden / Grigioni / Grischun	2019	Sép.		
Graubünden / Grigioni / Grischun	2019	Autres		
Graubünden / Grigioni / Grischun	2015	PLR	8037	13.26
Graubünden / Grigioni / Grischun	2015	PDC	10186	16.81
Graubünden / Grigioni / Grischun	2015	PS	10677	17.62
Graubünden / Grigioni / Grischun	2015	UDC	18016	29.73
Graubünden / Grigioni / Grischun	2015	PL		
Graubünden / Grigioni / Grischun	2015	AdI		
Graubünden / Grigioni / Grischun	2015	PEV		
Graubünden / Grigioni / Grischun	2015	PCS		
Graubünden / Grigioni / Grischun	2015	PVL	4770	7.87
Graubünden / Grigioni / Grischun	2015	PBD	8773	14.48
Graubünden / Grigioni / Grischun	2015	PST		
Graubünden / Grigioni / Grischun	2015	PSA		
Graubünden / Grigioni / Grischun	2015	POCH		
Graubünden / Grigioni / Grischun	2015	PES		
Graubünden / Grigioni / Grischun	2015	AVF		
Graubünden / Grigioni / Grischun	2015	Sol.		
Graubünden / Grigioni / Grischun	2015	Rép.		
Graubünden / Grigioni / Grischun	2015	DS		
Graubünden / Grigioni / Grischun	2015	UDF		
Graubünden / Grigioni / Grischun	2015	PSL		
Graubünden / Grigioni / Grischun	2015	Lega		
Graubünden / Grigioni / Grischun	2015	MCR		
Graubünden / Grigioni / Grischun	2015	Sép.		
Graubünden / Grigioni / Grischun	2015	Autres	136	0.22
Graubünden / Grigioni / Grischun	2011	PLR	7108	11.9
Graubünden / Grigioni / Grischun	2011	PDC	9937	16.64
Graubünden / Grigioni / Grischun	2011	PS	9321	15.61
Graubünden / Grigioni / Grischun	2011	UDC	14625	24.49
Graubünden / Grigioni / Grischun	2011	PL		
Graubünden / Grigioni / Grischun	2011	AdI		
Graubünden / Grigioni / Grischun	2011	PEV		
Graubünden / Grigioni / Grischun	2011	PCS		
Graubünden / Grigioni / Grischun	2011	PVL	4928	8.25
Graubünden / Grigioni / Grischun	2011	PBD	12216	20.45
Graubünden / Grigioni / Grischun	2011	PST		
Graubünden / Grigioni / Grischun	2011	PSA		
Graubünden / Grigioni / Grischun	2011	POCH		
Graubünden / Grigioni / Grischun	2011	PES	1289	2.16
Graubünden / Grigioni / Grischun	2011	AVF		
Graubünden / Grigioni / Grischun	2011	Sol.		
Graubünden / Grigioni / Grischun	2011	Rép.		
Graubünden / Grigioni / Grischun	2011	DS		
Graubünden / Grigioni / Grischun	2011	UDF	303	0.51
Graubünden / Grigioni / Grischun	2011	PSL		
Graubünden / Grigioni / Grischun	2011	Lega		
Graubünden / Grigioni / Grischun	2011	MCR		
Graubünden / Grigioni / Grischun	2011	Sép.		
Graubünden / Grigioni / Grischun	2011	Autres		
Graubünden / Grigioni / Grischun	2007	PLR	10237	19.14
Graubünden / Grigioni / Grischun	2007	PDC	10873	20.33
Graubünden / Grigioni / Grischun	2007	PS	12671	23.69
Graubünden / Grigioni / Grischun	2007	UDC	18562	34.7
Graubünden / Grigioni / Grischun	2007	PL		
Graubünden / Grigioni / Grischun	2007	AdI		
Graubünden / Grigioni / Grischun	2007	PEV		
Graubünden / Grigioni / Grischun	2007	PCS		
Graubünden / Grigioni / Grischun	2007	PVL		
Graubünden / Grigioni / Grischun	2007	PBD		
Graubünden / Grigioni / Grischun	2007	PST		
Graubünden / Grigioni / Grischun	2007	PSA		
Graubünden / Grigioni / Grischun	2007	POCH		
Graubünden / Grigioni / Grischun	2007	PES		
Graubünden / Grigioni / Grischun	2007	AVF		
Graubünden / Grigioni / Grischun	2007	Sol.		
Graubünden / Grigioni / Grischun	2007	Rép.		
Graubünden / Grigioni / Grischun	2007	DS		
Graubünden / Grigioni / Grischun	2007	UDF	834	1.56
Graubünden / Grigioni / Grischun	2007	PSL		
Graubünden / Grigioni / Grischun	2007	Lega		
Graubünden / Grigioni / Grischun	2007	MCR		
Graubünden / Grigioni / Grischun	2007	Sép.		
Graubünden / Grigioni / Grischun	2007	Autres	308	0.58
Graubünden / Grigioni / Grischun	2003	PLR	7669	15.82
Graubünden / Grigioni / Grischun	2003	PDC	11403	23.53
Graubünden / Grigioni / Grischun	2003	PS	12076	24.92
Graubünden / Grigioni / Grischun	2003	UDC	16410	33.86
Graubünden / Grigioni / Grischun	2003	PL		
Graubünden / Grigioni / Grischun	2003	AdI		
Graubünden / Grigioni / Grischun	2003	PEV		
Graubünden / Grigioni / Grischun	2003	PCS		
Graubünden / Grigioni / Grischun	2003	PVL		
Graubünden / Grigioni / Grischun	2003	PBD		
Graubünden / Grigioni / Grischun	2003	PST		
Graubünden / Grigioni / Grischun	2003	PSA		
Graubünden / Grigioni / Grischun	2003	POCH		
Graubünden / Grigioni / Grischun	2003	PES		
Graubünden / Grigioni / Grischun	2003	AVF		
Graubünden / Grigioni / Grischun	2003	Sol.		
Graubünden / Grigioni / Grischun	2003	Rép.		
Graubünden / Grigioni / Grischun	2003	DS		
Graubünden / Grigioni / Grischun	2003	UDF	909	1.87
Graubünden / Grigioni / Grischun	2003	PSL		
Graubünden / Grigioni / Grischun	2003	Lega		
Graubünden / Grigioni / Grischun	2003	MCR		
Graubünden / Grigioni / Grischun	2003	Sép.		
Graubünden / Grigioni / Grischun	2003	Autres		
Graubünden / Grigioni / Grischun	1999	PLR	7576	15.12
Graubünden / Grigioni / Grischun	1999	PDC	12775	25.49
Graubünden / Grigioni / Grischun	1999	PS	13344	26.63
Graubünden / Grigioni / Grischun	1999	UDC	13529	27
Graubünden / Grigioni / Grischun	1999	PL		
Graubünden / Grigioni / Grischun	1999	AdI		
Graubünden / Grigioni / Grischun	1999	PEV		
Graubünden / Grigioni / Grischun	1999	PCS		
Graubünden / Grigioni / Grischun	1999	PVL		
Graubünden / Grigioni / Grischun	1999	PBD		
Graubünden / Grigioni / Grischun	1999	PST		
Graubünden / Grigioni / Grischun	1999	PSA		
Graubünden / Grigioni / Grischun	1999	POCH		
Graubünden / Grigioni / Grischun	1999	PES		
Graubünden / Grigioni / Grischun	1999	AVF		
Graubünden / Grigioni / Grischun	1999	Sol.		
Graubünden / Grigioni / Grischun	1999	Rép.		
Graubünden / Grigioni / Grischun	1999	DS		
Graubünden / Grigioni / Grischun	1999	UDF		
Graubünden / Grigioni / Grischun	1999	PSL		
Graubünden / Grigioni / Grischun	1999	Lega		
Graubünden / Grigioni / Grischun	1999	MCR		
Graubünden / Grigioni / Grischun	1999	Sép.		
Graubünden / Grigioni / Grischun	1999	Autres	2889	5.76
Graubünden / Grigioni / Grischun	1995	PLR	7348	16.5
Graubünden / Grigioni / Grischun	1995	PDC	11959	26.85
Graubünden / Grigioni / Grischun	1995	PS	9632	21.62
Graubünden / Grigioni / Grischun	1995	UDC	12005	26.95
Graubünden / Grigioni / Grischun	1995	PL		
Graubünden / Grigioni / Grischun	1995	AdI	473	1.06
Graubünden / Grigioni / Grischun	1995	PEV		
Graubünden / Grigioni / Grischun	1995	PCS		
Graubünden / Grigioni / Grischun	1995	PVL		
Graubünden / Grigioni / Grischun	1995	PBD		
Graubünden / Grigioni / Grischun	1995	PST		
Graubünden / Grigioni / Grischun	1995	PSA		
Graubünden / Grigioni / Grischun	1995	POCH		
Graubünden / Grigioni / Grischun	1995	PES	1544	3.47
Graubünden / Grigioni / Grischun	1995	AVF	830	1.86
Graubünden / Grigioni / Grischun	1995	Sol.		
Graubünden / Grigioni / Grischun	1995	Rép.		
Graubünden / Grigioni / Grischun	1995	DS		
Graubünden / Grigioni / Grischun	1995	UDF		
Graubünden / Grigioni / Grischun	1995	PSL		
Graubünden / Grigioni / Grischun	1995	Lega		
Graubünden / Grigioni / Grischun	1995	MCR		
Graubünden / Grigioni / Grischun	1995	Sép.		
Graubünden / Grigioni / Grischun	1995	Autres	753	1.69
Graubünden / Grigioni / Grischun	1991	PLR	8194	18.09
Graubünden / Grigioni / Grischun	1991	PDC	11550	25.49
Graubünden / Grigioni / Grischun	1991	PS	9635	21.27
Graubünden / Grigioni / Grischun	1991	UDC	8843	19.52
Graubünden / Grigioni / Grischun	1991	PL		
Graubünden / Grigioni / Grischun	1991	AdI		
Graubünden / Grigioni / Grischun	1991	PEV		
Graubünden / Grigioni / Grischun	1991	PCS	3141	6.93
Graubünden / Grigioni / Grischun	1991	PVL		
Graubünden / Grigioni / Grischun	1991	PBD		
Graubünden / Grigioni / Grischun	1991	PST		
Graubünden / Grigioni / Grischun	1991	PSA		
Graubünden / Grigioni / Grischun	1991	POCH		
Graubünden / Grigioni / Grischun	1991	PES		
Graubünden / Grigioni / Grischun	1991	AVF	1933	4.27
Graubünden / Grigioni / Grischun	1991	Sol.		
Graubünden / Grigioni / Grischun	1991	Rép.		
Graubünden / Grigioni / Grischun	1991	DS		
Graubünden / Grigioni / Grischun	1991	UDF		
Graubünden / Grigioni / Grischun	1991	PSL		
Graubünden / Grigioni / Grischun	1991	Lega		
Graubünden / Grigioni / Grischun	1991	MCR		
Graubünden / Grigioni / Grischun	1991	Sép.		
Graubünden / Grigioni / Grischun	1991	Autres	2011	4.44
Graubünden / Grigioni / Grischun	1987	PLR	8007	18.25
Graubünden / Grigioni / Grischun	1987	PDC	12483	28.46
Graubünden / Grigioni / Grischun	1987	PS	8577	19.55
Graubünden / Grigioni / Grischun	1987	UDC	8767	19.99
Graubünden / Grigioni / Grischun	1987	PL		
Graubünden / Grigioni / Grischun	1987	AdI		
Graubünden / Grigioni / Grischun	1987	PEV		
Graubünden / Grigioni / Grischun	1987	PCS		
Graubünden / Grigioni / Grischun	1987	PVL		
Graubünden / Grigioni / Grischun	1987	PBD		
Graubünden / Grigioni / Grischun	1987	PST		
Graubünden / Grigioni / Grischun	1987	PSA		
Graubünden / Grigioni / Grischun	1987	POCH		
Graubünden / Grigioni / Grischun	1987	PES		
Graubünden / Grigioni / Grischun	1987	AVF	2655	6.05
Graubünden / Grigioni / Grischun	1987	Sol.		
Graubünden / Grigioni / Grischun	1987	Rép.		
Graubünden / Grigioni / Grischun	1987	DS		
Graubünden / Grigioni / Grischun	1987	UDF		
Graubünden / Grigioni / Grischun	1987	PSL		
Graubünden / Grigioni / Grischun	1987	Lega		
Graubünden / Grigioni / Grischun	1987	MCR		
Graubünden / Grigioni / Grischun	1987	Sép.		
Graubünden / Grigioni / Grischun	1987	Autres	3378	7.7
Graubünden / Grigioni / Grischun	1983	PLR	8170	20.08
Graubünden / Grigioni / Grischun	1983	PDC	13540	33.28
Graubünden / Grigioni / Grischun	1983	PS	10029	24.65
Graubünden / Grigioni / Grischun	1983	UDC	8944	21.99
Graubünden / Grigioni / Grischun	1983	PL		
